Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
669899,MDG_0000000001,COUNTRY,MSR,AMR,YEAR,Americas,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.0 [8.9-22.0],14.026185494,8.892638041,22.019361095,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
670536,MDG_0000000001,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.9 [39.1-54.1],45.94459137,39.078232093,54.094010624,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
670541,MDG_0000000001,COUNTRY,STP,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.3 [6.9-18.7],11.299834393,6.908518573,18.70482257,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
670580,MDG_0000000001,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.7 [4.7-4.8],4.707960503,4.655004338,4.774763262,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
670737,MDG_0000000001,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.8 [6.4-7.2],6.839791007,6.448597598,7.245473899,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
671448,MDG_0000000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,1984,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.1 [34.6-39.8],37.146713557,34.594200108,39.81869459,,2025-04-15T15:49:27.583+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
671703,MDG_0000000001,COUNTRY,IRL,EUR,YEAR,Europe,SEX,1999,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.7 [6.4-7.0],6.670447911,6.377519721,6.972748308,,2025-04-15T15:49:27.583+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
671722,MDG_0000000001,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.3 [32.7-69.0],47.329570687,32.658753171,68.9639066,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
671796,MDG_0000000001,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.4 [9.8-21.3],14.40067927,9.780611107,21.339042349,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
671888,MDG_0000000001,COUNTRY,CAF,AFR,YEAR,Africa,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,99.2 [88.7-110.7],99.180276033,88.693971814,110.741874845,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
671973,MDG_0000000001,COUNTRY,MRT,AFR,YEAR,Africa,SEX,1967,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,100.9 [90.1-112.9],100.904590014,90.143324676,112.929376077,,2025-04-15T15:49:27.583+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
672635,MDG_0000000001,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,1997,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,84.5 [78.2-91.2],84.533290052,78.151551642,91.168249906,,2025-04-15T15:49:27.583+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
672971,MDG_0000000001,COUNTRY,MHL,WPR,YEAR,Western Pacific,SEX,1994,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.5 [31.1-42.8],36.52372878,31.138749767,42.795098898,,2025-04-15T15:49:27.583+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
673206,MDG_0000000001,MGHEREG,UNICEF_ECARO,,YEAR,,SEX,1990,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.9 [40.4-43.6],41.880256042,40.361287512,43.6334052,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
673444,MDG_0000000001,COUNTRY,LBR,AFR,YEAR,Africa,SEX,1985,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,154.4 [141.1-168.1],154.382102318,141.11645258,168.07164575,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
674047,MDG_0000000001,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.9 [16.4-24.1],19.882501958,16.407126363,24.097096371,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
674063,MDG_0000000001,COUNTRY,VCT,AMR,YEAR,Americas,SEX,1978,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,53.7 [50.9-56.5],53.663071005,50.91871768,56.506859421,,2025-04-15T15:49:27.583+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
674095,MDG_0000000001,COUNTRY,MDA,EUR,YEAR,Europe,SEX,1973,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.1 [31.2-59.6],43.087170366,31.224793252,59.584452317,,2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
674188,MDG_0000000001,COUNTRY,PRY,AMR,YEAR,Americas,SEX,1986,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.3 [39.3-47.8],43.338214309,39.274063862,47.823182268,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
674616,MDG_0000000001,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.4 [4.2-4.5],4.37288307,4.208608327,4.544413745,,2025-04-15T15:49:27.583+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
675495,MDG_0000000001,COUNTRY,MDA,EUR,YEAR,Europe,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.1 [12.0-18.8],15.118507337,11.95598939,18.787281816,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
675855,MDG_0000000001,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,1959,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,118.4 [90.5-156.5],118.430530388,90.470328471,156.535035816,,2025-04-15T15:49:27.583+02:00,1959,1959-01-01T00:00:00+01:00,1959-12-31T00:00:00+01:00
676112,MDG_0000000001,COUNTRY,COD,AFR,YEAR,Africa,SEX,1995,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,105.3 [95.3-117.0],105.282960479,95.30010653,117.024377928,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
676593,MDG_0000000001,COUNTRY,CZE,EUR,YEAR,Europe,SEX,1973,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.0 [21.4-24.7],22.986619212,21.412729292,24.678256117,,2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
676812,MDG_0000000001,COUNTRY,NIC,AMR,YEAR,Americas,SEX,1973,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,104.2 [93.2-116.5],104.219243702,93.166376373,116.489766653,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2022, with a rate of 8.1, 11.7 and 13.3 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
676899,MDG_0000000001,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,2001,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,52.9 [46.6-59.8],52.859608202,46.572274753,59.796766167,,2025-04-15T15:49:27.583+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
677028,MDG_0000000001,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.2 [8.0-8.4],8.184419371,8.017311179,8.350502024,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
677173,MDG_0000000001,COUNTRY,NLD,EUR,YEAR,Europe,SEX,1981,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.4 [7.2-7.6],7.404687475,7.217116074,7.59184653,,2025-04-15T15:49:27.583+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
677394,MDG_0000000001,COUNTRY,ITA,EUR,YEAR,Europe,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.6 [2.5-2.7],2.574007341,2.492380683,2.660252197,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
678160,MDG_0000000001,COUNTRY,GAB,AFR,YEAR,Africa,SEX,1962,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,116.9 [97.1-146.1],116.896118511,97.060010055,146.120303454,,2025-04-15T15:49:27.583+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
678184,MDG_0000000001,COUNTRY,UKR,EUR,YEAR,Europe,SEX,1971,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.5 [18.0-37.7],25.544741086,17.975571061,37.711444862,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
678532,MDG_0000000001,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.7 [33.6-37.4],35.680872047,33.645051496,37.438333666,,2025-04-15T15:49:27.583+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
678763,MDG_0000000001,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,SEX,2001,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,79.2 [77.3-81.4],79.157523438,77.308053426,81.43137864,,2025-04-15T15:49:27.583+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
678843,MDG_0000000001,COUNTRY,ARG,AMR,YEAR,Americas,SEX,1982,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.5 [33.8-35.2],34.466033826,33.794796264,35.155993309,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
679000,MDG_0000000001,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,1997,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,113.5 [102.4-127.9],113.500016213,102.402863383,127.949119802,,2025-04-15T15:49:27.583+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
679014,MDG_0000000001,COUNTRY,GUY,AMR,YEAR,Americas,SEX,1964,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,54.3 [45.9-64.4],54.260700885,45.876531879,64.407929869,,2025-04-15T15:49:27.583+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
679148,MDG_0000000001,COUNTRY,NLD,EUR,YEAR,Europe,SEX,1957,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.2 [17.9-18.5],18.198578137,17.870752254,18.515997603,,2025-04-15T15:49:27.583+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
680035,MDG_0000000001,UNSDGREGION,UNSDG_SOUTHEASTERNASIA,,YEAR,,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.5 [40.1-43.0],41.495485574,40.066461132,42.972314467,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
680565,MDG_0000000001,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,76.3 [70.7-82.0],76.273742715,70.747427265,82.039419593,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
680940,MDG_0000000001,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.4 [4.4-6.6],5.37544078,4.392281537,6.586738113,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
681062,MDG_0000000001,COUNTRY,MHL,WPR,YEAR,Western Pacific,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.5 [31.8-44.2],37.535598172,31.752928178,44.20973472,,2025-04-15T15:49:27.583+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
681430,MDG_0000000001,COUNTRY,CRI,AMR,YEAR,Americas,SEX,1968,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,64.0 [62.8-65.2],63.987396347,62.846296635,65.218985418,,2025-04-15T15:49:27.583+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
681440,MDG_0000000001,COUNTRY,CPV,AFR,YEAR,Africa,SEX,1973,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.2 [53.8-80.2],67.235972407,53.802128303,80.229207937,,2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
681446,MDG_0000000001,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.8 [17.8-56.5],31.790299071,17.828839942,56.451361406,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
681687,MDG_0000000001,COUNTRY,DEU,EUR,YEAR,Europe,SEX,1986,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.7 [8.6-8.9],8.72653537,8.576172659,8.882345681,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
681745,MDG_0000000001,COUNTRY,NIC,AMR,YEAR,Americas,SEX,1993,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.7 [42.4-49.4],45.705934728,42.365957621,49.390765215,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2022, with a rate of 8.1, 11.7 and 13.3 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",2025-04-15T15:49:27.583+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
681750,MDG_0000000001,COUNTRY,SVK,EUR,YEAR,Europe,SEX,1986,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.0 [16.6-17.4],16.998236718,16.575828154,17.433675999,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
681875,MDG_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,1977,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,118.6 [113.8-123.7],118.590229487,113.798286623,123.667244249,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
682277,MDG_0000000001,COUNTRY,MNE,EUR,YEAR,Europe,SEX,1985,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.3 [20.8-23.9],22.292860598,20.778038508,23.892647174,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
682379,MDG_0000000001,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,1966,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,81.5 [70.3-95.2],81.513228077,70.295443461,95.198053167,,2025-04-15T15:49:27.583+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
682494,MDG_0000000001,COUNTRY,PAN,AMR,YEAR,Americas,SEX,1968,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,54.6 [49.0-60.2],54.625293284,48.986648306,60.206884146,,2025-04-15T15:49:27.583+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
682575,MDG_0000000001,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.2 [30.0-81.5],50.173653006,30.017142689,81.548768691,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
683066,MDG_0000000001,COUNTRY,UKR,EUR,YEAR,Europe,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.6 [11.9-13.3],12.581601075,11.893563143,13.285393646,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
683198,MDG_0000000001,COUNTRY,GRD,AMR,YEAR,Americas,SEX,1982,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.9 [23.1-29.2],25.940363912,23.091257125,29.194633801,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
683398,MDG_0000000001,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,1982,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.4 [24.9-25.9],25.397612165,24.913312348,25.884825253,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
683504,MDG_0000000001,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,1965,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.1 [50.7-70.6],60.105666534,50.72956139,70.646965017,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
683633,MDG_0000000001,COUNTRY,LTU,EUR,YEAR,Europe,SEX,1987,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.4 [10.0-10.8],10.402101347,10.010948021,10.812853335,,2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
683634,MDG_0000000001,REGION,AFR,,YEAR,,SEX,1990,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,92.9 [91.0-95.1],92.874028573,90.996713192,95.053919036,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
683940,MDG_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,1988,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.6 [32.4-36.9],34.601203569,32.430607776,36.936807903,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
684186,MDG_0000000001,COUNTRY,FIN,EUR,YEAR,Europe,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.8-2.0],1.868936519,1.752141404,1.989102806,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
684583,MDG_0000000001,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2003,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.5 [14.2-14.8],14.536387087,14.242427683,14.830807031,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
684649,MDG_0000000001,COUNTRY,CHE,EUR,YEAR,Europe,SEX,1981,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.0 [7.8-8.2],8.034090207,7.828324982,8.247426693,,2025-04-15T15:49:27.583+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
684822,MDG_0000000001,COUNTRY,COK,WPR,YEAR,Western Pacific,SEX,1994,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.4 [17.4-21.6],19.395428541,17.41949449,21.638841048,,2025-04-15T15:49:27.583+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
685041,MDG_0000000001,COUNTRY,SVK,EUR,YEAR,Europe,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.1 [4.9-5.3],5.071541602,4.855269859,5.296131861,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
685200,MDG_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,1999,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.7 [3.6-3.8],3.683765841,3.603045583,3.766189872,,2025-04-15T15:49:27.583+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
685386,MDG_0000000001,COUNTRY,CRI,AMR,YEAR,Americas,SEX,1996,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.9 [13.6-14.3],13.936295837,13.577398212,14.316736333,,2025-04-15T15:49:27.583+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
685631,MDG_0000000001,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,1975,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,157.2 [137.1-181.4],157.2430226,137.053579911,181.38361281,,2025-04-15T15:49:27.583+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
685827,MDG_0000000001,COUNTRY,ARM,EUR,YEAR,Europe,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.2 [11.1-15.2],13.199024777,11.134287988,15.231719594,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
685936,MDG_0000000001,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.9 [2.7-3.0],2.875225734,2.719833154,3.038178823,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
685995,MDG_0000000001,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,1977,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.3 [55.8-81.4],67.288094547,55.84298485,81.363818218,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
686051,MDG_0000000001,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.3 [13.0-13.6],13.254004328,12.973908564,13.554257683,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
686127,MDG_0000000001,COUNTRY,ALB,EUR,YEAR,Europe,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.3 [7.5-9.2],8.314520879,7.499991836,9.224044144,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
686373,MDG_0000000001,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [23.0-57.8],36.418012562,23.010909075,57.776777011,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
686942,MDG_0000000001,COUNTRY,SRB,EUR,YEAR,Europe,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.1 [6.8-7.4],7.053456191,6.77060634,7.355649627,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
687273,MDG_0000000001,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,1983,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,72.4 [62.6-84.1],72.426581029,62.648340572,84.094746564,,2025-04-15T15:49:27.583+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
687538,MDG_0000000001,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,1984,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,97.2 [82.0-115.2],97.20497558,81.962682291,115.223847119,,2025-04-15T15:49:27.583+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
687625,MDG_0000000001,COUNTRY,GTM,AMR,YEAR,Americas,SEX,1970,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,114.0 [105.5-123.9],113.999524396,105.501686467,123.929566985,,2025-04-15T15:49:27.583+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
687779,MDG_0000000001,COUNTRY,ATG,AMR,YEAR,Americas,SEX,1953,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,77.5 [72.9-82.5],77.524458347,72.856336991,82.457100453,,2025-04-15T15:49:27.583+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
