Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6308240,WHOSIS_000001,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,79.1 [79.1-79.2],79.08780623,79.06369982,79.18585937,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6308393,WHOSIS_000001,COUNTRY,MUS,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,,,76.9 [76.8-77.1],76.92673954,76.77173247,77.13774195,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6311820,WHOSIS_000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2005,,,,,,,68.2 [67.8-68.8],68.2347183,67.77001995,68.81413318,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6312395,WHOSIS_000001,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_BTSX,2008,,,,,,,80.9 [80.9-81.0],80.9280163,80.92578165,80.99819327,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6312503,WHOSIS_000001,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_BTSX,2020,,,,,,,78.6 [78.5-78.8],78.62190265,78.45949942,78.80545948,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6314874,WHOSIS_000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2011,,,,,,,59.5 [58.5-60.8],59.54863714,58.46143301,60.7627868,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6318528,WHOSIS_000001,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_FMLE,2002,,,,,,,57.2 [56.5-58.1],57.23631105,56.47695124,58.10507478,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6318783,WHOSIS_000001,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,54.2 [52.8-55.7],54.15615625,52.75883484,55.69750639,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6318946,WHOSIS_000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2006,,,,,,,73.7 [73.4-74.0],73.68418024,73.36485267,73.99749157,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6319087,WHOSIS_000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2002,,,,,,,80.2 [80.2-80.3],80.19005718,80.18276166,80.26019915,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6319687,WHOSIS_000001,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,69.1 [68.8-69.4],69.09374671,68.80451838,69.43784144,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6321295,WHOSIS_000001,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2000,,,,,,,79.3 [79.3-79.4],79.34841818,79.27081269,79.42602367,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6321307,WHOSIS_000001,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_MLE,2016,,,,,,,62.2 [61.3-63.3],62.23005532,61.3221072,63.25260353,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6321463,WHOSIS_000001,COUNTRY,CYP,EUR,YEAR,Europe,SEX,SEX_MLE,2008,,,,,,,78.5 [78.3-78.8],78.4730677,78.27946138,78.7632112,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6324764,WHOSIS_000001,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_MLE,2000,,,,,,,69.2 [69.2-69.4],69.23059641,69.16495586,69.35377938,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6325453,WHOSIS_000001,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2006,,,,,,,68.7 [68.1-69.4],68.71991238,68.06568955,69.36237602,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6326366,WHOSIS_000001,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,59.2 [58.4-60.0],59.21023989,58.44395867,60.04861141,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6326599,WHOSIS_000001,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_BTSX,2021,,,,,,,82.7 [82.4-83.0],82.6649092,82.39210382,82.99816877,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6327340,WHOSIS_000001,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,62.0 [60.8-63.4],62.01403181,60.81409899,63.4277263,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6331517,WHOSIS_000001,REGION,EUR,,YEAR,,SEX,SEX_BTSX,2000,,,,,,,72.4 [72.3-72.6],72.39957333,72.28747027,72.6078625,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6331776,WHOSIS_000001,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,60.4 [59.6-61.5],60.42691492,59.61678623,61.52534368,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6332491,WHOSIS_000001,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,50.3 [49.2-51.2],50.2612912,49.213928,51.23308237,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6333558,WHOSIS_000001,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,62.5 [61.8-63.4],62.52359433,61.78612814,63.35789051,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6333955,WHOSIS_000001,COUNTRY,ISL,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,79.8 [79.7-80.0],79.81675031,79.68188178,79.98154278,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6334013,WHOSIS_000001,COUNTRY,BRB,AMR,YEAR,Americas,SEX,SEX_MLE,2008,,,,,,,73.7 [73.5-73.9],73.6964216,73.45969906,73.94278607,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6334267,WHOSIS_000001,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_MLE,2016,,,,,,,58.5 [57.5-59.7],58.46953572,57.45055839,59.66150481,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6334460,WHOSIS_000001,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_BTSX,2019,,,,,,,59.4 [58.1-60.6],59.37353739,58.10430793,60.59984034,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6337572,WHOSIS_000001,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_MLE,2021,,,,,,,74.0 [74.0-74.1],74.0130921,73.97239531,74.10913729,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6338021,WHOSIS_000001,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_MLE,2008,,,,,,,67.2 [66.6-67.9],67.2057186,66.64268545,67.85261255,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6338542,WHOSIS_000001,REGION,SEAR,,YEAR,,SEX,SEX_BTSX,2012,,,,,,,69.1 [68.5-69.6],69.06374791,68.52400864,69.61534488,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6339165,WHOSIS_000001,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_MLE,2016,,,,,,,73.8 [73.6-74.1],73.80225498,73.59000853,74.08913921,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6339290,WHOSIS_000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2003,,,,,,,73.9 [73.5-74.3],73.89669701,73.54363903,74.27419873,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6339535,WHOSIS_000001,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2012,,,,,,,70.0 [69.6-70.5],69.98991986,69.6255897,70.49189296,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6346802,WHOSIS_000001,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2003,,,,,,,61.9 [61.4-62.4],61.89363505,61.37842018,62.41743954,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6350313,WHOSIS_000001,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,81.0 [80.9-81.0],80.97360663,80.91390453,81.03330873,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6350353,WHOSIS_000001,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,82.4 [82.4-82.4],82.37069748,82.36203358,82.44492693,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6351426,WHOSIS_000001,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_MLE,2008,,,,,,,77.6 [77.5-77.6],77.55171234,77.49303762,77.61038706,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6351915,WHOSIS_000001,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,75.6 [75.1-76.2],75.60476037,75.14286448,76.19030266,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6352625,WHOSIS_000001,COUNTRY,HUN,EUR,YEAR,Europe,SEX,SEX_MLE,2021,,,,,,,70.9 [70.9-71.0],70.94422835,70.90718746,71.04480187,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6353708,WHOSIS_000001,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_MLE,2006,,,,,,,68.0 [67.8-68.3],67.95419108,67.79575288,68.26588833,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6353710,WHOSIS_000001,COUNTRY,FIN,EUR,YEAR,Europe,SEX,SEX_MLE,2003,,,,,,,75.1 [75.1-75.2],75.07989202,75.05948726,75.17603125,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6356155,WHOSIS_000001,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_MLE,2020,,,,,,,61.9 [61.4-62.3],61.88282781,61.44676862,62.34291233,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6356748,WHOSIS_000001,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2011,,,,,,,77.5 [77.4-77.6],77.5009938,77.43942622,77.56256139,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6358443,WHOSIS_000001,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_BTSX,2013,,,,,,,74.8 [74.6-75.0],74.78717919,74.6108704,75.01048218,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6358872,WHOSIS_000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2015,,,,,,,76.5 [76.2-77.0],76.5103545,76.23269763,77.00150993,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6359614,WHOSIS_000001,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_BTSX,2017,,,,,,,82.3 [82.3-82.4],82.33383151,82.31045152,82.42283449,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6362864,WHOSIS_000001,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_FMLE,2012,,,,,,,60.1 [59.3-61.0],60.09113765,59.32854485,60.95423263,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6363381,WHOSIS_000001,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_FMLE,2018,,,,,,,83.9 [83.9-84.0],83.91042383,83.89197334,83.98876426,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6363425,WHOSIS_000001,COUNTRY,SSD,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,55.2 [53.9-56.5],55.24391875,53.89715497,56.49405929,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6363484,WHOSIS_000001,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,80.0 [80.0-80.1],80.03268179,80.02069223,80.11853096,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6364201,WHOSIS_000001,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2003,,,,,,,56.1 [54.9-57.2],56.0563909,54.88866125,57.1952917,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6364841,WHOSIS_000001,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,77.9 [77.8-78.1],77.87001786,77.80201361,78.05285001,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6365470,WHOSIS_000001,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2007,,,,,,,72.4 [72.2-72.6],72.38722676,72.22558014,72.64215937,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6365930,WHOSIS_000001,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,60.6 [60.2-61.1],60.63762264,60.2146234,61.0628164,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6366336,WHOSIS_000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,78.5 [78.3-78.7],78.48297119,78.33181772,78.66341654,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6366451,WHOSIS_000001,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_FMLE,2013,,,,,,,73.7 [73.3-74.2],73.66922723,73.29265659,74.1763237,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6369126,WHOSIS_000001,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2007,,,,,,,60.5 [59.8-61.3],60.49023383,59.77776496,61.33374066,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6369653,WHOSIS_000001,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,,,,,,,73.3 [72.6-73.8],73.26353439,72.55544272,73.8182228,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6369812,WHOSIS_000001,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2014,,,,,,,50.8 [49.5-52.3],50.80564441,49.47660628,52.2854426,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6371634,WHOSIS_000001,COUNTRY,GRC,EUR,YEAR,Europe,SEX,SEX_MLE,2012,,,,,,,77.9 [77.9-78.0],77.89651337,77.88705637,77.97209225,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6372296,WHOSIS_000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2001,,,,,,,67.7 [67.3-68.3],67.7428569,67.33012184,68.30303735,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6372759,WHOSIS_000001,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_FMLE,2005,,,,,,,54.4 [53.6-55.2],54.36125705,53.58995585,55.18517291,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6375330,WHOSIS_000001,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_MLE,2001,,,,,,,62.7 [62.6-62.8],62.66550564,62.56521177,62.79534793,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6376083,WHOSIS_000001,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_BTSX,2018,,,,,,,72.7 [72.0-73.6],72.69070111,71.99641365,73.56050322,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6377758,WHOSIS_000001,REGION,SEAR,,YEAR,,SEX,SEX_MLE,2005,,,,,,,64.7 [64.2-65.3],64.74927255,64.17258112,65.30141188,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6378646,WHOSIS_000001,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,67.3 [66.6-67.9],67.28441065,66.57883108,67.90472481,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6382119,WHOSIS_000001,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_BTSX,2003,,,,,,,77.4 [77.3-77.6],77.39170794,77.28289427,77.55598244,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6383525,WHOSIS_000001,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_MLE,2017,,,,,,,60.0 [58.9-61.1],59.96740946,58.85622184,61.05825614,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6384164,WHOSIS_000001,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,78.9 [78.9-79.0],78.91215,78.85683934,78.96746065,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6384368,WHOSIS_000001,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_BTSX,2011,,,,,,,70.7 [70.2-71.4],70.72011626,70.17288014,71.44476914,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6388339,WHOSIS_000001,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_MLE,2021,,,,,,,66.3 [65.3-67.4],66.33379842,65.3288097,67.4396329,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6388729,WHOSIS_000001,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,72.9 [72.3-73.3],72.88052128,72.32849903,73.3097771,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6389525,WHOSIS_000001,COUNTRY,SRB,EUR,YEAR,Europe,SEX,SEX_FMLE,2002,,,,,,,74.9 [74.8-75.1],74.94030275,74.84925214,75.09443821,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6390262,WHOSIS_000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2007,,,,,,,80.6 [80.6-80.7],80.58124756,80.56402431,80.67622138,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6390486,WHOSIS_000001,COUNTRY,GAB,AFR,YEAR,Africa,SEX,SEX_MLE,2009,,,,,,,59.6 [58.7-60.5],59.58037439,58.68087008,60.51369652,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6396221,WHOSIS_000001,COUNTRY,VEN,AMR,YEAR,Americas,SEX,SEX_BTSX,2003,,,,,,,73.6 [73.6-73.8],73.64690409,73.58044905,73.76792343,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6396674,WHOSIS_000001,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,72.1 [71.7-72.7],72.09981073,71.66216574,72.67751939,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6398022,WHOSIS_000001,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_MLE,2018,,,,,,,77.0 [76.9-77.1],76.96291947,76.87088024,77.12250381,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6398108,WHOSIS_000001,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,68.0 [67.3-68.8],67.98640316,67.26624918,68.84314585,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6402778,WHOSIS_000001,REGION,AFR,,YEAR,,SEX,SEX_BTSX,2020,,,,,,,64.0 [63.1-64.9],63.96143556,63.10591358,64.9118042,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6402970,WHOSIS_000001,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2016,,,,,,,71.6 [71.2-72.0],71.59688944,71.19965475,72.00555105,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6403104,WHOSIS_000001,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2000,,,,,,,71.9 [71.4-72.4],71.93252699,71.36847046,72.41903119,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6404155,WHOSIS_000001,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_BTSX,2011,,,,,,,71.6 [71.2-71.9],71.55408827,71.22055404,71.93427942,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6407452,WHOSIS_000001,GLOBAL,GLOBAL,,YEAR,,SEX,SEX_MLE,2002,,,,,,,65.0 [64.5-65.5],64.98487217,64.48729183,65.51006664,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6408279,WHOSIS_000001,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,75.6 [75.5-75.9],75.60420371,75.45469409,75.86173293,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6408400,WHOSIS_000001,COUNTRY,SYC,AFR,YEAR,Africa,SEX,SEX_MLE,2021,,,,,,,72.6 [72.2-73.0],72.56876431,72.24512459,73.01672683,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6409656,WHOSIS_000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2010,,,,,,,65.7 [65.3-66.2],65.71314176,65.31506776,66.20886672,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6410195,WHOSIS_000001,COUNTRY,LTU,EUR,YEAR,Europe,SEX,SEX_BTSX,2002,,,,,,,71.7 [71.6-71.8],71.6891841,71.62503808,71.80995026,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6411220,WHOSIS_000001,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2012,,,,,,,71.4 [70.9-72.0],71.44871034,70.88853413,72.03940851,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6415448,WHOSIS_000001,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2021,,,,,,,75.3 [74.7-76.0],75.28993133,74.65189567,75.96826241,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6415644,WHOSIS_000001,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2012,,,,,,,77.9 [77.7-78.2],77.88751803,77.70116082,78.17213327,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6416809,WHOSIS_000001,COUNTRY,SEN,AFR,YEAR,Africa,SEX,SEX_BTSX,2002,,,,,,,59.8 [59.1-60.4],59.79580137,59.11241463,60.44114626,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6420601,WHOSIS_000001,COUNTRY,AGO,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,63.7 [62.8-64.7],63.67359997,62.82699246,64.73118076,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
